,drop_white_pos_y,drop_white_pos_z,drop_white_pos_x,drop_black_pos_x,drop_black_pos_y,drop_black_pos_z,max_belt,quality,dx,dy,da
331,-0.6896018279841386,-1.4347468218848949,-1.195275147389366,-1.1954125591458187,0.7353224889576992,-0.5161393390497766,0.0,0.0,0.86763048172,0.645161256194,1.08121029375
332,-0.23149900235361856,-1.2662929747441463,-1.253144933827338,-1.2532332016955903,0.7179905644977845,-0.5482526679338141,0.0,1.0,14.5328105688,0.21505375206500002,14.5344016439
333,-0.682142422219654,-1.409754939692523,-1.1806595349004134,-1.1806661563446639,0.7407828812281073,-1.3946825327294965,0.0,0.0,0.86763048172,1.07526876032,1.38166043576
334,-0.3972557012935506,-1.2978766649417643,-1.2243516695846532,-1.2245713058518464,0.7182385268133288,-0.876784924096092,0.0,1.0,15.834256291400001,1.9354837685799997,15.952108629300001
335,-0.689936313578164,-1.4372696478857208,-1.1859259104293176,-1.186040669355734,0.7357224410089217,-0.6656057516456781,0.0,0.0,0.43381524086,0.430107504129,0.610891257353
336,-0.6019684931576136,-1.3217185351504872,-1.173938634247665,-1.1739560853974398,0.8258924546686954,-1.1981614466492616,0.0,0.0,0.21690762043,0.860215008259,0.887140787155
337,-0.007148588258257704,-1.1599179913564837,-1.263945003285795,-1.2635179004234236,0.6497213014173825,-1.5948555467858616,0.0,1.0,1.3014457225799998,5.59139755368,5.7408612221599995
338,-0.41133689282985825,-1.3263240780194283,-1.2349712300372602,-1.2352037409885313,0.7201432355203156,-0.8854394987434682,0.0,1.0,3.90433716774,4.73118254542,6.13416147469
339,-0.04048276812522128,-1.1817798965607167,-1.2638803072520237,-1.2635014728965546,0.6487294199643924,-1.5960869970770872,0.0,1.0,4.3381524086,4.51612879336,6.2621869661
340,-0.6380481096076064,-1.6890026996026344,0.807336540038553,0.8073360994732495,-1.5948684695394577,-1.8891641465277311,0.0,1.0,1.95216858387,4.30107504129,4.7233683628
341,-0.3381588269786895,-1.3387615523567298,-1.237189187022862,-1.2372614486297369,0.6478519529145367,-0.9150807502330065,0.0,1.0,1.73526096344,4.51612879336,4.83803161311
342,-0.1312885398865956,-1.2290313538365727,-1.253975376557515,-1.253844070200098,0.6500527829629794,-0.6546770643023854,0.0,1.0,2.6028914451599996,3.8709675371599994,4.664700799519999
343,-0.6827402542494152,-1.411260376351266,-1.1563786768246858,-1.1564011283152458,0.7424833942960797,-1.2510882884583852,0.0,0.0,0.0,0.645161256194,0.645161256194
