,quality,dx,dy,da
399,0.0,-0.6904547073113227,-0.5457728316237076,-0.7237718499369212
400,1.0,2.0153689030355606,3.6907054929171936,3.2196709356549933
401,0.0,-0.6904547073113227,-0.5749899235170078,-0.7479850970778827
402,0.0,-0.5807591555403665,-0.5457728316237076,-0.6843745316033226
403,1.0,1.247500040643924,-0.48733864783683534,0.5257849796665429
404,0.0,-0.5807591555403665,-0.5165557397302715,-0.6690265033518398
405,1.0,1.613151879880445,2.9018440118018907,2.5156115203059
406,1.0,1.7228474316530868,6.553980498478009,5.3751262177179004
407,1.0,1.7228474316530868,2.9602781955846873,2.5929574368902077
408,1.0,1.9056733512629187,-0.019865177543080165,1.028115830472149
409,0.0,-0.6904547073113227,-0.5165557397302715,-0.6995586027958471
410,1.0,-0.5807591555403665,0.038569006243792135,-0.23449204531900023
411,1.0,-0.5076287876930623,0.12622028192477963,-0.15467372130801002
412,1.0,0.0042837872380669766,-0.34125318837019825,-0.25955705654330014
413,1.0,2.0153689030355606,1.4409894171232918,1.7054710214857052
414,1.0,0.040848971161719184,0.009351914351035282,-0.0671286618822229
415,1.0,-0.6904547073113227,0.06778609813790758,-0.2152936599748155
416,1.0,0.22367489077997976,-0.13673354511546598,-0.0491087042480616
417,1.0,-0.6904547073113227,-0.604207015410444,-0.7721983442189568
418,0.0,-0.6538895233876706,-0.5165557397302715,-0.6955630716466182
419,0.0,-0.6173243394640185,-0.5457728316237076,-0.7034171169742496
420,0.0,-0.6538895233876706,-0.5165557397302715,-0.6955630716466182
421,1.0,-0.6904547073113227,-0.604207015410444,-0.7721983442189568
422,1.0,1.978803719116966,-0.5749899235170078,1.0107704073160242
423,1.0,-0.5076287876930623,0.009351914351035282,-0.249263459293684
424,1.0,-0.6173243394640185,0.06778609813790758,-0.21315580629794126
425,1.0,-0.3613680519984539,0.2138715576044088,-0.05948827783675972
426,1.0,0.8818482014057172,-0.28281900458332593,0.3111965976249934
427,1.0,1.5034563281078028,0.4476082927518979,0.932788253518049
428,0.0,-0.5441939716167143,-0.48733864783683534,-0.634635889729092
429,1.0,2.1250644548082027,-0.45812155594394266,1.1121869937511601
430,1.0,1.7594126155716818,1.587074876600662,1.6722279924819938
431,1.0,0.1505445229326755,-0.07829936132995247,-0.06123548062575439
432,0.0,-0.6904547073113227,-0.48733864783683534,-0.675345355654773
433,1.0,1.9422385351983709,-0.604207015410444,0.9861840110210169
434,1.0,0.07741415508537139,0.06778609813790758,-0.015118582031869911
435,1.0,-0.6173243394640185,0.12622028192477963,-0.16489976232674752
436,0.0,-0.6904547073113227,-0.48733864783683534,-0.675345355654773
437,1.0,0.040848971161719184,-0.1075164532227092,-0.13344291863705715
438,0.0,-0.6538895233876706,-0.48733864783683534,-0.6723137389886397
439,1.0,-0.5807591555403665,0.09700319003066432,-0.1864800272001095
440,1.0,-0.5807591555403665,0.12622028192477963,-0.16244943490535604
441,0.0,-0.6173243394640185,-0.5165557397302715,-0.6846639857826048
442,1.0,-0.6904547073113227,-0.604207015410444,-0.7721983442189568
443,1.0,0.040848971161719184,-0.0490822694358369,-0.10121343382033457
444,1.0,-0.6904547073113227,-0.604207015410444,-0.7721983442189568
445,0.0,-0.6538895233876706,-0.5457728316237076,-0.7179622094317393
446,1.0,1.7228474316530868,1.9668970712092175,1.899547280673109
447,1.0,1.613151879880445,2.3759363577159647,2.1375977795975016
448,0.0,-0.6173243394640185,-0.45812155594394266,-0.6416504016821333
449,0.0,-0.6173243394640185,-0.5165557397302715,-0.6846639857826048
450,0.0,-0.5807591555403665,-0.48733864783683534,-0.6507553612697269
451,1.0,1.978803719116966,-0.48733864783683534,1.0132348774364952
452,0.0,-0.6904547073113227,-0.5749899235170078,-0.7479850970778827
453,1.0,1.9422385351983709,5.385296822740564,4.493766116298088
454,1.0,0.22367489077997976,-0.019865177543080165,0.007085390999825032
455,1.0,1.9422385351983709,2.6096730928607363,2.419339323777764
456,1.0,0.9184133853293693,-0.5457728316237076,0.3034592926732621
457,1.0,-0.5076287876930623,0.06778609813790758,-0.20206357809932796
458,1.0,-0.5441939716167143,-0.42890446404982724,-0.5971296273460276
459,0.0,-0.6538895233876706,-0.5165557397302715,-0.6955630716466182
460,1.0,1.6497170637990397,-0.45812155594394266,0.7954899128025086
461,0.0,-0.6173243394640185,-0.48733864783683534,-0.6637260746444091
462,0.0,-0.6904547073113227,-0.45812155594394266,-0.6511321085141493
463,0.0,-0.6538895233876706,-0.5457728316237076,-0.7179622094317393
464,1.0,1.613151879880445,-0.22438482079645367,0.7982550924694541
465,1.0,0.369935626474588,-0.34125318837019825,-0.031193003771859077
466,0.0,-0.6538895233876706,-0.5749899235170078,-0.7378077305965469
467,1.0,-0.2882376841511497,-0.0490822694358369,-0.2394545485240831
468,1.0,0.7355874657111087,-0.48733864783683534,0.18517046979211516
469,1.0,1.832542983425729,4.654869525394472,3.9006094502619852
470,1.0,0.0042837872380669766,-0.07829936132995247,-0.13559214353574633
471,0.0,-0.6538895233876706,-0.604207015410444,-0.7477763670629086
472,1.0,-0.39793323592210594,0.12622028192477963,-0.1361185177342483
473,1.0,-0.14197694845654132,0.06778609813790758,-0.1056098315812259
474,0.0,-0.6538895233876706,-0.48733864783683534,-0.6723137389886397
475,1.0,-0.14197694845654132,-0.07829936132995247,-0.20285436113646987
476,1.0,1.7228474316530868,-0.5749899235170078,0.8398340037350054
477,0.0,-0.6538895233876706,-0.5457728316237076,-0.7179622094317393
